latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
21.61754,95.07589,301.1,0.53,0.42,2021-01-07,1854,1,nominal,2.0NRT,290.7,1,N
22.37715,87.27943,307,0.56,0.69,2021-01-07,1854,1,nominal,2.0NRT,286.8,2.8,N
22.37137,87.01186,296.9,0.59,0.7,2021-01-07,1854,1,nominal,2.0NRT,285.2,1.5,N
19.33324,72.0208,309.2,0.41,0.37,2021-01-07,2042,1,nominal,2.0NRT,291.6,1.4,N
19.41909,71.3879,321.5,0.42,0.38,2021-01-07,2042,1,nominal,2.0NRT,293.8,3.4,N
19.27719,71.42445,316.5,0.42,0.38,2021-01-07,2042,1,nominal,2.0NRT,292,1.6,N
19.17944,70.94412,310.1,0.44,0.38,2021-01-07,2042,1,nominal,2.0NRT,293.9,2.7,N
18.92158,72.04177,307.5,0.4,0.37,2021-01-07,2042,1,nominal,2.0NRT,291.5,1.4,N
18.68108,73.03126,313.1,0.39,0.36,2021-01-07,2042,1,nominal,2.0NRT,285.8,1.7,N
17.14239,77.18504,301.6,0.5,0.41,2021-01-07,2042,1,nominal,2.0NRT,288.1,0.7,N
16.46415,75.33086,300.4,0.42,0.38,2021-01-07,2042,1,nominal,2.0NRT,278.8,0.7,N
14.93177,78.34077,302.9,0.42,0.45,2021-01-07,2042,1,nominal,2.0NRT,288.5,0.9,N
14.60548,78.52232,305.1,0.43,0.46,2021-01-07,2042,1,nominal,2.0NRT,288.9,0.8,N
39.8497,98.27106,349.5,0.79,0.78,2021-01-07,2030,1,nominal,2.0NRT,251.3,14.1,N
39.85223,98.27258,350.8,0.79,0.78,2021-01-07,2030,1,nominal,2.0NRT,251.7,11.1,N
33.68866,72.71023,300.4,0.52,0.41,2021-01-07,2036,1,nominal,2.0NRT,280.6,1.2,N
33.78583,69.95587,296.1,0.48,0.48,2021-01-07,2036,1,nominal,2.0NRT,271.9,0.9,N
32.72632,73.14198,296.1,0.48,0.4,2021-01-07,2036,1,nominal,2.0NRT,283.2,1.1,N
32.72741,73.14061,302.7,0.48,0.4,2021-01-07,2036,1,nominal,2.0NRT,283.5,1.1,N
32.13126,74.17571,303.8,0.43,0.38,2021-01-07,2036,1,nominal,2.0NRT,279.9,0.8,N
32.29199,70.73454,302.9,0.42,0.45,2021-01-07,2036,1,nominal,2.0NRT,283,1.7,N
31.41504,76.83485,295.8,0.38,0.36,2021-01-07,2036,1,nominal,2.0NRT,282.6,0.4,N
31.32707,76.89571,305,0.38,0.36,2021-01-07,2036,1,nominal,2.0NRT,279.5,0.6,N
31.25076,76.92883,307.3,0.38,0.36,2021-01-07,2036,1,nominal,2.0NRT,280.8,0.9,N
29.87315,78.88551,297.8,0.42,0.38,2021-01-07,2036,1,nominal,2.0NRT,279.4,0.9,N
28.94942,82.95146,310.4,0.45,0.47,2021-01-07,2036,1,nominal,2.0NRT,270.7,1.5,N
28.94474,82.95276,331.5,0.45,0.47,2021-01-07,2036,1,nominal,2.0NRT,277.7,3.9,N
28.5618,84.30602,348.6,0.55,0.51,2021-01-07,2036,1,nominal,2.0NRT,277.7,16.8,N
28.56071,84.31094,307.2,0.55,0.51,2021-01-07,2036,1,nominal,2.0NRT,272.8,9.2,N
28.5566,84.30773,352,0.55,0.51,2021-01-07,2036,1,nominal,2.0NRT,281.4,16.8,N
28.605,83.72975,308,0.5,0.49,2021-01-07,2036,1,nominal,2.0NRT,272.6,1.9,N
28.86433,82.44648,296.4,0.42,0.45,2021-01-07,2036,1,nominal,2.0NRT,282.5,1.1,N
28.86029,82.44528,300.6,0.42,0.45,2021-01-07,2036,1,nominal,2.0NRT,282,1.1,N
28.85571,82.44674,310.3,0.42,0.45,2021-01-07,2036,1,nominal,2.0NRT,281.8,1.6,N
28.85526,82.44893,299.6,0.42,0.45,2021-01-07,2036,1,nominal,2.0NRT,280.7,0.9,N
28.78979,82.47515,297.3,0.42,0.45,2021-01-07,2036,1,nominal,2.0NRT,277.4,0.7,N
28.79183,82.47376,296.6,0.42,0.45,2021-01-07,2036,1,nominal,2.0NRT,277.3,1.1,N
31.14719,62.05366,301.7,0.66,0.73,2021-01-07,2036,1,nominal,2.0NRT,269.2,1.4,N
27.6697,85.04041,307.4,0.63,0.54,2021-01-07,2036,1,nominal,2.0NRT,282.8,1.7,N
27.66767,85.03991,307.3,0.63,0.54,2021-01-07,2036,1,nominal,2.0NRT,282.5,2.7,N
27.55719,85.07169,301.9,0.64,0.54,2021-01-07,2036,1,nominal,2.0NRT,282,1.6,N
27.55596,85.07105,296.7,0.64,0.54,2021-01-07,2036,1,nominal,2.0NRT,282.1,1,N
29.1257,75.77763,296.7,0.39,0.36,2021-01-07,2036,1,nominal,2.0NRT,281.3,0.6,N
26.92776,73.46649,295.7,0.42,0.37,2021-01-07,2036,1,nominal,2.0NRT,280.3,1,N
26.87916,73.51318,300,0.41,0.37,2021-01-07,2036,1,nominal,2.0NRT,281.3,1.1,N
26.87517,73.51672,299.1,0.41,0.37,2021-01-07,2036,1,nominal,2.0NRT,281.1,0.9,N
23.82438,87.21024,306.9,0.52,0.67,2021-01-07,2036,1,nominal,2.0NRT,285.8,1,N
23.80089,87.04684,306.1,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,288.7,3.3,N
26.29972,74.12703,300.5,0.4,0.37,2021-01-07,2036,1,nominal,2.0NRT,284.7,0.8,N
23.80862,87.03113,298.1,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,286.9,1.5,N
23.80513,87.04581,302.1,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,289.4,2.2,N
23.80396,87.05074,302.9,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,289.6,2.5,N
26.27312,74.1909,301.3,0.4,0.37,2021-01-07,2036,1,nominal,2.0NRT,287.6,1.2,N
26.26645,74.18968,301,0.4,0.37,2021-01-07,2036,1,nominal,2.0NRT,287.8,0.7,N
23.69649,87.10327,299.5,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,285.7,1.5,N
23.69529,87.10818,298.8,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,286.5,1.5,N
23.69409,87.11309,300.7,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,286.6,1.5,N
23.69288,87.11804,297.1,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,286.9,1.5,N
23.69169,87.12292,302.6,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,287.6,1.6,N
23.69176,87.09668,301.1,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,287.1,1.7,N
23.62946,87.35027,295.9,0.53,0.67,2021-01-07,2036,1,nominal,2.0NRT,284.4,0.4,N
23.69775,87.11608,299.1,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,286.1,1.1,N
23.69659,87.12099,299.1,0.52,0.66,2021-01-07,2036,1,nominal,2.0NRT,287,1.1,N
23.69417,87.10449,301,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,286.2,1.3,N
23.693,87.10942,299.2,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,286.4,1.3,N
23.69065,87.11933,296.8,0.52,0.66,2021-01-07,2036,1,nominal,2.0NRT,286.5,1.1,N
23.8147,86.56684,295.9,0.47,0.64,2021-01-07,2036,1,nominal,2.0NRT,285.2,0.4,N
23.68941,87.09787,304.3,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,288,1.4,N
23.60629,87.15315,300.3,0.52,0.67,2021-01-07,2036,1,nominal,2.0NRT,285.6,1.7,N
23.79221,86.35237,297.2,0.46,0.63,2021-01-07,2036,1,nominal,2.0NRT,283.8,1.8,N
23.78291,86.39157,297.6,0.46,0.64,2021-01-07,2036,1,nominal,2.0NRT,283.4,2.3,N
23.78186,86.34502,305,0.46,0.63,2021-01-07,2036,1,nominal,2.0NRT,277.7,1.3,N
23.55939,87.24073,301.7,0.53,0.67,2021-01-07,2036,1,nominal,2.0NRT,285.5,1.5,N
23.75167,86.4207,297.3,0.46,0.64,2021-01-07,2036,1,nominal,2.0NRT,284.7,0.8,N
23.55218,87.244,302.3,0.53,0.67,2021-01-07,2036,1,nominal,2.0NRT,287.8,1.7,N
23.72136,86.4455,299.4,0.47,0.64,2021-01-07,2036,1,nominal,2.0NRT,286.5,2.5,N
23.51101,87.28078,298.6,0.53,0.67,2021-01-07,2036,1,nominal,2.0NRT,286.1,1.2,N
23.7512,86.42263,300.3,0.47,0.64,2021-01-07,2036,1,nominal,2.0NRT,284.9,1,N
23.55939,87.23877,309.3,0.53,0.67,2021-01-07,2036,1,nominal,2.0NRT,284.4,1.6,N
23.5522,87.24206,296.9,0.53,0.67,2021-01-07,2036,1,nominal,2.0NRT,286.2,1.6,N
23.7211,86.44742,303.4,0.47,0.64,2021-01-07,2036,1,nominal,2.0NRT,287.7,2.2,N
23.62371,86.86123,296.4,0.5,0.66,2021-01-07,2036,1,nominal,2.0NRT,284.8,1.3,N
23.51134,87.27882,296.7,0.53,0.67,2021-01-07,2036,1,nominal,2.0NRT,285.5,1,N
23.48573,87.35832,296.3,0.54,0.68,2021-01-07,2036,1,nominal,2.0NRT,285.5,1.4,N
23.61621,86.78767,303.7,0.49,0.65,2021-01-07,2036,1,nominal,2.0NRT,287.7,1.8,N
23.68574,86.39089,299.8,0.46,0.64,2021-01-07,2036,1,nominal,2.0NRT,284.6,2.1,N
23.67795,86.39813,298.2,0.46,0.64,2021-01-07,2036,1,nominal,2.0NRT,284.4,0.9,N
23.6779,86.08453,309.6,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,288,3.3,N
23.67033,86.09141,301.9,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.5,2.1,N
23.64829,85.43848,298,0.41,0.6,2021-01-07,2036,1,nominal,2.0NRT,279.5,1.2,N
23.74166,85.0096,299.9,0.38,0.59,2021-01-07,2036,1,nominal,2.0NRT,282,1.2,N
25.96725,71.2683,297,0.5,0.41,2021-01-07,2036,1,nominal,2.0NRT,281.2,1.1,N
26.16974,68.94756,302.4,0.45,0.47,2021-01-07,2036,1,nominal,2.0NRT,279.7,1,N
22.96297,85.9965,301,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,284.9,0.5,N
22.96165,85.99792,295.4,0.46,0.63,2021-01-07,2036,1,nominal,2.0NRT,284.1,0.3,N
24.05534,80.61365,306.6,0.4,0.44,2021-01-07,2036,1,nominal,2.0NRT,290.1,1.2,N
22.78648,86.20188,303.4,0.47,0.64,2021-01-07,2036,1,nominal,2.0NRT,282.9,3.2,N
22.78664,86.20292,319.6,0.47,0.64,2021-01-07,2036,1,nominal,2.0NRT,284.6,3.2,N
25.79489,68.69843,296,0.46,0.47,2021-01-07,2036,1,nominal,2.0NRT,281.8,0.6,N
22.37759,87.28148,306.8,0.56,0.69,2021-01-07,2036,1,nominal,2.0NRT,286.5,2.1,N
22.6343,86.17778,295.8,0.47,0.64,2021-01-07,2036,1,nominal,2.0NRT,284.6,0.6,N
22.37006,87.01759,305.3,0.54,0.68,2021-01-07,2036,1,nominal,2.0NRT,286,1.4,N
22.37057,87.01722,301.5,0.54,0.68,2021-01-07,2036,1,nominal,2.0NRT,285.6,1.1,N
22.36449,87.01559,304.6,0.54,0.68,2021-01-07,2036,1,nominal,2.0NRT,286.2,1.1,N
22.24883,87.38829,300.3,0.58,0.69,2021-01-07,2036,1,nominal,2.0NRT,285,0.6,N
22.05517,88.12292,320.4,0.65,0.73,2021-01-07,2036,1,nominal,2.0NRT,288.1,4.1,N
24.82269,73.09253,307.8,0.41,0.37,2021-01-07,2036,1,nominal,2.0NRT,287.6,1.2,N
25.15902,67.70239,295.6,0.52,0.5,2021-01-07,2036,1,nominal,2.0NRT,283.8,0.8,N
25.13955,66.91334,299.8,0.58,0.52,2021-01-07,2036,1,nominal,2.0NRT,286.2,1.2,N
22.21532,84.86437,299.5,0.4,0.6,2021-01-07,2036,1,nominal,2.0NRT,286.8,0.7,N
22.21163,84.85538,297.5,0.4,0.6,2021-01-07,2036,1,nominal,2.0NRT,284.7,0.6,N
22.21079,84.85916,308.2,0.4,0.6,2021-01-07,2036,1,nominal,2.0NRT,284.4,0.6,N
22.22872,84.75291,302.1,0.39,0.6,2021-01-07,2036,1,nominal,2.0NRT,285.6,1.2,N
22.20875,84.84275,305.7,0.4,0.6,2021-01-07,2036,1,nominal,2.0NRT,284.7,1.1,N
22.22339,84.75146,302.2,0.39,0.6,2021-01-07,2036,1,nominal,2.0NRT,286.1,1.7,N
22.05726,85.46406,303.7,0.44,0.62,2021-01-07,2036,1,nominal,2.0NRT,284.2,1,N
25.05369,66.9943,302.8,0.57,0.52,2021-01-07,2036,1,nominal,2.0NRT,280.3,0.7,N
21.99154,85.32446,297,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,283.8,0.9,N
21.93343,85.21884,308.8,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,284.1,2.4,N
21.93247,85.22304,299.8,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,284.1,1.7,N
21.9294,85.21819,303.7,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,281.8,1.9,N
21.92847,85.22236,299.5,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,282.1,1.7,N
21.79701,83.88227,300.5,0.35,0.57,2021-01-07,2036,1,nominal,2.0NRT,284.2,1.2,N
21.76722,84.01676,308.8,0.36,0.57,2021-01-07,2036,1,nominal,2.0NRT,287.6,1.6,N
21.76647,84.02012,305.2,0.36,0.57,2021-01-07,2036,1,nominal,2.0NRT,287.8,1.6,N
21.76055,84.02222,301.5,0.36,0.57,2021-01-07,2036,1,nominal,2.0NRT,287.9,1.2,N
21.75462,84.02434,301.4,0.36,0.57,2021-01-07,2036,1,nominal,2.0NRT,287.7,1.2,N
21.79498,83.88417,305.2,0.35,0.57,2021-01-07,2036,1,nominal,2.0NRT,285.7,1.1,N
21.7661,84.01907,314.9,0.36,0.57,2021-01-07,2036,1,nominal,2.0NRT,288.5,2.9,N
21.75947,84.02455,299.9,0.36,0.58,2021-01-07,2036,1,nominal,2.0NRT,287.2,1.2,N
21.7543,84.02327,305.2,0.36,0.58,2021-01-07,2036,1,nominal,2.0NRT,287.7,1.2,N
21.77433,83.82974,299.3,0.35,0.57,2021-01-07,2036,1,nominal,2.0NRT,286,0.7,N
21.75977,83.84731,301.9,0.35,0.57,2021-01-07,2036,1,nominal,2.0NRT,285,0.5,N
21.7452,83.83994,301.1,0.35,0.57,2021-01-07,2036,1,nominal,2.0NRT,284.3,0.7,N
21.68471,84.04211,300,0.36,0.58,2021-01-07,2036,1,nominal,2.0NRT,286.4,0.6,N
21.68027,84.03741,306,0.36,0.58,2021-01-07,2036,1,nominal,2.0NRT,286.4,1.7,N
21.0837,85.03904,301.5,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,286,0.9,N
21.07904,85.03352,323,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,287.5,4.2,N
21.07813,85.03761,315.7,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,287.1,1.7,N
21.07724,85.04162,309.8,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,286.7,1.7,N
21.07258,85.03609,303.8,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,286.9,1.7,N
20.9768,85.14604,301.3,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.4,0.9,N
20.96637,85.19172,298.6,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.6,0.6,N
20.97404,85.13216,298.9,0.44,0.62,2021-01-07,2036,1,nominal,2.0NRT,286.3,0.6,N
20.9674,85.16118,300,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.3,1.9,N
20.96552,85.1694,316.2,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,287.6,3.7,N
20.96458,85.17349,311.1,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,287.2,2.9,N
20.96363,85.17762,316.6,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,288.4,2.9,N
20.96268,85.18179,311.2,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,287.9,3.5,N
20.96274,85.15553,320.2,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,287.8,1.9,N
20.96368,85.15143,312,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.9,2.8,N
20.97715,85.13458,300.4,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.5,0.6,N
20.97072,85.16366,304,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.9,1.4,N
20.96696,85.15382,313.4,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.9,1.5,N
20.9642,85.16622,303.4,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,287,1.7,N
20.96329,85.17033,317.8,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,287.8,1.7,N
20.96238,85.17447,314.5,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,287.5,2.5,N
20.96145,85.17863,314.8,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,288.5,2.5,N
20.96052,85.18283,309,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,288,2.3,N
20.96135,85.15233,300.1,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.7,1.5,N
20.96044,85.15642,308,0.44,0.63,2021-01-07,2036,1,nominal,2.0NRT,287,2.8,N
20.88763,84.98061,303.9,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,286.6,1.3,N
20.8899,84.98145,302.9,0.43,0.62,2021-01-07,2036,1,nominal,2.0NRT,286.1,0.9,N
20.87058,84.98895,299.4,0.44,0.62,2021-01-07,2036,1,nominal,2.0NRT,286.9,1.1,N
20.81083,85.2569,300.1,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.2,1.1,N
20.80519,85.25537,308.3,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.4,1.1,N
20.79388,85.2523,324.6,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.6,2.8,N
20.78722,85.25524,303.3,0.45,0.63,2021-01-07,2036,1,nominal,2.0NRT,286.8,2,N
22.62982,75.56763,303.9,0.39,0.36,2021-01-07,2036,1,nominal,2.0NRT,289.2,0.6,N
23.31558,70.48577,297.3,0.51,0.41,2021-01-07,2036,1,nominal,2.0NRT,284.8,0.8,N
20.53499,85.91277,305.2,0.51,0.66,2021-01-07,2036,1,nominal,2.0NRT,285.7,1.2,N
23.25756,70.25002,300.4,0.52,0.42,2021-01-07,2036,1,nominal,2.0NRT,284.6,1,N
23.25624,70.26019,297.7,0.52,0.42,2021-01-07,2036,1,nominal,2.0NRT,283.4,0.9,N
23.43266,68.71159,306.2,0.43,0.46,2021-01-07,2036,1,nominal,2.0NRT,286.6,1.1,N
23.13869,70.06279,297,0.53,0.42,2021-01-07,2036,1,nominal,2.0NRT,283,0.6,N
22.93757,69.69473,299.8,0.56,0.43,2021-01-07,2036,1,nominal,2.0NRT,284,0.8,N
22.14039,73.46843,299.9,0.39,0.36,2021-01-07,2036,1,nominal,2.0NRT,289.9,0.1,N
22.34309,69.87622,295.3,0.53,0.42,2021-01-07,2036,1,nominal,2.0NRT,285.2,0.5,N
22.4212,69.03931,300.4,0.4,0.44,2021-01-07,2036,1,nominal,2.0NRT,288.2,0.8,N
22.41714,69.03873,313.3,0.4,0.44,2021-01-07,2036,1,nominal,2.0NRT,289,0.8,N
21.98718,70.17728,299.6,0.51,0.41,2021-01-07,2036,1,nominal,2.0NRT,282.5,0.6,N
21.49982,71.38779,299.1,0.44,0.39,2021-01-07,2036,1,nominal,2.0NRT,286.8,0.5,N
20.91196,71.45967,312,0.43,0.38,2021-01-07,2036,1,nominal,2.0NRT,291.5,1.4,N
20.83623,70.68935,301.3,0.47,0.4,2021-01-07,2036,1,nominal,2.0NRT,291,0.8,N
20.83561,70.69383,302.9,0.47,0.4,2021-01-07,2036,1,nominal,2.0NRT,291.3,0.8,N
17.69622,83.24121,298.6,0.39,0.59,2021-01-07,2036,1,nominal,2.0NRT,280.6,0.4,N
19.57241,71.36081,329.6,0.43,0.38,2021-01-07,2036,1,nominal,2.0NRT,293.6,5.1,N
19.57009,71.35213,320.6,0.43,0.38,2021-01-07,2036,1,nominal,2.0NRT,293.6,1.9,N
19.56952,71.35619,305.5,0.43,0.38,2021-01-07,2036,1,nominal,2.0NRT,293.4,1.9,N
36.71844,56.84953,297.8,0.46,0.39,2021-01-07,2218,1,nominal,2.0NRT,268.4,0.9,N
36.32601,54.61642,297,0.4,0.37,2021-01-07,2218,1,nominal,2.0NRT,266.3,0.6,N
31.14783,62.059,301.4,0.36,0.58,2021-01-07,2218,1,nominal,2.0NRT,267.6,1.8,N
31.14694,62.06267,299.9,0.36,0.58,2021-01-07,2218,1,nominal,2.0NRT,267.2,1,N
31.1385,62.05193,298.9,0.36,0.58,2021-01-07,2218,1,nominal,2.0NRT,267.8,0.9,N
29.92812,56.73348,324.6,0.38,0.43,2021-01-07,2218,1,nominal,2.0NRT,268.2,2.9,N
29.92898,56.73407,324.8,0.38,0.43,2021-01-07,2218,1,nominal,2.0NRT,267.3,3,N
27.42403,56.50286,312.7,0.41,0.45,2021-01-07,2218,1,nominal,2.0NRT,281,1.4,N
27.30339,56.30309,306.8,0.4,0.45,2021-01-07,2218,1,nominal,2.0NRT,280.7,1.3,N
27.17087,56.09834,315.2,0.4,0.44,2021-01-07,2218,1,nominal,2.0NRT,283.8,0.9,N
27.17463,56.0582,302.1,0.39,0.44,2021-01-07,2218,1,nominal,2.0NRT,282.3,2,N
27.17066,56.05722,331.9,0.39,0.44,2021-01-07,2218,1,nominal,2.0NRT,285.6,2,N
27.16213,56.1003,341.6,0.4,0.44,2021-01-07,2218,1,nominal,2.0NRT,287.3,6.2,N
27.17143,56.05329,295.4,0.39,0.44,2021-01-07,2218,1,nominal,2.0NRT,283.3,1.2,N
27.16135,56.10421,313,0.4,0.44,2021-01-07,2218,1,nominal,2.0NRT,283.2,2.4,N
27.16746,56.05231,339.5,0.39,0.44,2021-01-07,2218,1,nominal,2.0NRT,288.3,3.9,N
26.90342,55.91205,302.6,0.39,0.44,2021-01-07,2218,1,nominal,2.0NRT,281.8,0.6,N
26.85325,55.85101,311.1,0.39,0.44,2021-01-07,2218,1,nominal,2.0NRT,282.9,0.9,N
26.85248,55.85487,295.5,0.39,0.44,2021-01-07,2218,1,nominal,2.0NRT,281.6,0.9,N
25.97423,56.06949,323.7,0.41,0.45,2021-01-07,2218,1,nominal,2.0NRT,291.6,2,N
25.96609,56.06751,311.8,0.41,0.45,2021-01-07,2218,1,nominal,2.0NRT,290,1.4,N
25.90285,54.53,328.4,0.52,0.41,2021-01-07,2218,1,nominal,2.0NRT,289.9,5.3,N
25.90189,54.53505,318.7,0.52,0.41,2021-01-07,2218,1,nominal,2.0NRT,288.6,2.4,N
25.90093,54.54012,301.6,0.52,0.41,2021-01-07,2218,1,nominal,2.0NRT,288,2.4,N
25.89997,54.54517,299.2,0.52,0.41,2021-01-07,2218,1,nominal,2.0NRT,288,0.7,N
25.55366,56.22445,303.5,0.43,0.46,2021-01-07,2218,1,nominal,2.0NRT,287.1,1.2,N
25.5582,55.97696,301.8,0.42,0.45,2021-01-07,2218,1,nominal,2.0NRT,286,0.9,N
25.70329,54.30325,329.7,0.51,0.41,2021-01-07,2218,1,nominal,2.0NRT,294.7,4.5,N
25.60211,54.42378,312,0.51,0.41,2021-01-07,2218,1,nominal,2.0NRT,293.5,1.3,N
25.35204,54.48367,320.3,0.52,0.42,2021-01-07,2218,1,nominal,2.0NRT,292.9,0.9,N
25.15777,55.24059,296.6,0.38,0.44,2021-01-07,2218,1,nominal,2.0NRT,286.5,0.5,N
24.979,55.62059,296.3,0.41,0.45,2021-01-07,2218,1,nominal,2.0NRT,280.1,0.9,N
24.50568,56.6068,344.3,0.47,0.48,2021-01-07,2218,1,nominal,2.0NRT,291.1,6.9,N
24.5085,56.59307,302,0.47,0.48,2021-01-07,2218,1,nominal,2.0NRT,289.5,1,N
24.48126,56.61528,299.8,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,286.8,1.3,N
24.47167,56.61773,305,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,290,1.2,N
24.46544,56.62585,351.8,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,292,5.6,N
24.4664,56.62125,306.7,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,288.5,5.6,N
24.46112,56.62479,312.6,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,289.5,5.6,N
24.46433,56.62737,339.7,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,292,4.8,N
24.46525,56.62276,313.2,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,289.8,4.8,N
24.46093,56.62169,298.3,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,288.2,4.8,N
24.46001,56.62629,298.9,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,288,4.8,N
24.80046,54.71177,301.8,0.55,0.43,2021-01-07,2218,1,nominal,2.0NRT,285.9,0.7,N
24.7956,54.71622,303.7,0.55,0.43,2021-01-07,2218,1,nominal,2.0NRT,287.3,2,N
24.60945,54.14894,310.9,0.52,0.41,2021-01-07,2218,1,nominal,2.0NRT,292.5,0.5,N
24.60873,54.15199,306.2,0.52,0.41,2021-01-07,2218,1,nominal,2.0NRT,292.4,0.7,N
24.51208,54.01905,339.2,0.51,0.41,2021-01-07,2218,1,nominal,2.0NRT,294.5,12.4,N
22.66007,59.40524,297.5,0.39,0.59,2021-01-07,2218,1,nominal,2.0NRT,286.5,1.1,N
23.19265,55.46466,300.1,0.43,0.46,2021-01-07,2218,1,nominal,2.0NRT,282.4,1.6,N
23.15711,55.44791,308.5,0.43,0.46,2021-01-07,2218,1,nominal,2.0NRT,282.8,0.9,N
23.15536,55.44827,347,0.43,0.46,2021-01-07,2218,1,nominal,2.0NRT,290.9,9.9,N
23.15123,55.44731,300.9,0.43,0.46,2021-01-07,2218,1,nominal,2.0NRT,282.1,9.9,N
23.31332,54.17552,295.9,0.54,0.42,2021-01-07,2218,1,nominal,2.0NRT,284.5,1.7,N
23.31233,54.18071,300.1,0.54,0.42,2021-01-07,2218,1,nominal,2.0NRT,281.7,0.6,N
22.87708,55.92403,309.4,0.46,0.47,2021-01-07,2218,1,nominal,2.0NRT,284.3,1.7,N
22.87368,55.61355,297.1,0.44,0.46,2021-01-07,2218,1,nominal,2.0NRT,280.8,0.4,N
22.40491,56.98905,335.4,0.55,0.51,2021-01-07,2218,1,nominal,2.0NRT,284.5,4.7,N
22.40692,56.987,316.8,0.55,0.51,2021-01-07,2218,1,nominal,2.0NRT,283.3,2.4,N
22.40586,56.99223,317.3,0.55,0.51,2021-01-07,2218,1,nominal,2.0NRT,283,2.4,N
22.44143,56.70045,298.8,0.53,0.5,2021-01-07,2218,1,nominal,2.0NRT,282.1,0.6,N
22.32752,56.46959,317,0.51,0.5,2021-01-07,2218,1,nominal,2.0NRT,284.1,1.5,N
22.16144,57.04618,302,0.56,0.52,2021-01-07,2218,1,nominal,2.0NRT,281.7,0.8,N
22.60846,54.06304,296.5,0.55,0.42,2021-01-07,2218,1,nominal,2.0NRT,284.8,1.4,N
22.14552,56.01967,317.1,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,282.6,1.2,N
22.14116,56.01868,302.1,0.48,0.48,2021-01-07,2218,1,nominal,2.0NRT,282.8,1.3,N
21.89159,56.84674,295.1,0.55,0.51,2021-01-07,2218,1,nominal,2.0NRT,283.2,0.4,N
